T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
-0.12303,-0.12303,-0.12303,-0.12303,-0.12303,-0.12303,-0.12303,-0.12303,-0.12303,9.0539,3.0943,2.2556,0.011598,0.016998,-0.000483,-0.55473,-0.58018,0.29037,9.1944,-3.2548,0.896,0.009663,-0.005558,-0.025812,-0.57403,-0.079268,-0.43482,-9.6966,-1.4508,-0.32291,0.006943,0.018757,-0.016354,0.45324,0.32682,-0.53063,-9.7929,0.57248,-0.7017,-0.005984,-0.002433,-0.004209,0.41527,-0.028523,0.64178
-0.12207,-0.12207,-0.12207,-0.12207,-0.12207,-0.12207,-0.12207,-0.12207,-0.12207,8.9997,3.1069,2.1581,0.013245,0.013607,0.01548,-0.55506,-0.58073,0.2914,9.1894,-3.1625,0.88454,0.041528,-0.021336,-0.013436,-0.5748,-0.080524,-0.4352,-9.6814,-1.5033,-0.31504,0.006919,-0.001497,-0.016507,0.45154,0.32689,-0.53176,-9.763,0.5798,-0.70117,-0.009745,-0.000423,0.007558,0.4138,-0.02934,0.64334
-0.12175,-0.12175,-0.12175,-0.12175,-0.12175,-0.12175,-0.12175,-0.12175,-0.12175,9.0096,3.0706,2.1556,0.016507,-0.014554,0.029527,-0.55553,-0.57889,0.29017,9.2088,-3.1044,0.89849,0.007873,-0.021039,-0.025828,-0.57524,-0.082967,-0.4339,-9.6814,-1.5108,-0.31503,-0.014537,-0.005867,-0.011246,0.44996,0.32658,-0.52986,-9.763,0.57228,-0.68625,-0.016997,0.006793,0.011242,0.41306,-0.029997,0.64213
-0.12094,-0.12094,-0.12094,-0.12094,-0.12094,-0.12094,-0.12094,-0.12094,-0.12094,9.0535,3.136,2.1683,0.028703,-0.033815,0.050682,-0.55656,-0.57761,0.29061,9.2234,-3.0874,0.8593,-0.024382,-0.024765,-0.0188,-0.57651,-0.082014,-0.43425,-9.6961,-1.5558,-0.31528,-0.023406,-0.001449,-0.011224,0.45021,0.32723,-0.53024,-9.7779,0.60239,-0.73125,-0.00956,0.006514,-0.004149,0.41384,-0.029593,0.64202
-0.11964,-0.11964,-0.11964,-0.11964,-0.11964,-0.11964,-0.11964,-0.11964,-0.11964,9.005,3.0967,2.2602,0.005401,-0.044489,0.042803,-0.55628,-0.57762,0.29101,9.2869,-3.2262,0.93114,-0.017231,-0.017489,-0.019657,-0.57583,-0.083338,-0.43317,-9.6809,-1.5859,-0.28493,0.006106,0.012587,-0.018189,0.44981,0.32901,-0.52935,-9.7854,0.58738,-0.70153,-0.020424,0.010115,-0.001381,0.41238,-0.031318,0.64174
-0.11871,-0.11871,-0.11871,-0.11871,-0.11871,-0.11871,-0.11871,-0.11871,-0.11871,8.9807,3.14,2.3428,0.035858,-0.024121,0.054224,-0.55681,-0.57672,0.29084,9.2089,-3.1967,0.94411,0.01294,-0.025186,-0.011709,-0.57528,-0.082465,-0.43229,-9.681,-1.5634,-0.28496,-0.007049,0.009078,-0.027033,0.45067,0.32986,-0.52826,-9.763,0.54251,-0.71621,-0.02063,-0.007577,0.010251,0.41315,-0.02986,0.6416
-0.11919,-0.11919,-0.11919,-0.11919,-0.11919,-0.11919,-0.11919,-0.11919,-0.11919,9.0172,3.2225,2.324,0.023936,0.017124,0.017213,-0.55789,-0.576,0.29258,9.2235,-3.1238,0.88927,0.009469,-0.016253,-0.016982,-0.57577,-0.084381,-0.43201,-9.6891,-1.4509,-0.28524,-0.011663,0.017016,-0.019896,0.4495,0.32992,-0.52963,-9.763,0.54251,-0.71621,-0.003543,0.004285,0.017525,0.41303,-0.031324,0.64335
-0.11745,-0.11745,-0.11745,-0.11745,-0.11745,-0.11745,-0.11745,-0.11745,-0.11745,8.9997,3.1963,2.2217,0.022448,0.025768,-0.006747,-0.55852,-0.5755,0.29306,9.2771,-3.1095,0.85805,-0.004967,-0.018004,-0.009036,-0.57554,-0.08516,-0.43235,-9.6965,-1.4659,-0.30038,-0.016332,0.01527,-0.009323,0.45173,0.32963,-0.52939,-9.808,0.52778,-0.71701,-0.008044,0.00516,0.016658,0.41299,-0.032767,0.64258
-0.11797,-0.11797,-0.11797,-0.11797,-0.11797,-0.11797,-0.11797,-0.11797,-0.11797,8.9628,3.1604,2.1411,-0.001651,0.014183,-0.02174,-0.55861,-0.57674,0.29126,9.2771,-3.1387,0.91479,-0.017508,-0.000813,-0.008136,-0.577,-0.085241,-0.43155,-9.7036,-1.5409,-0.30044,0.003131,0.015251,-0.004043,0.45005,0.33043,-0.52973,-9.7855,0.57249,-0.71651,-0.013431,-0.002111,0.012993,0.41345,-0.031702,0.64178
-0.1192,-0.1192,-0.1192,-0.1192,-0.1192,-0.1192,-0.1192,-0.1192,-0.1192,8.9311,3.0998,2.1358,-0.011609,-0.011505,-0.028922,-0.55915,-0.57712,0.29072,9.2601,-3.1824,0.91529,-0.010451,0.009349,-0.004583,-0.57535,-0.084019,-0.43112,-9.6808,-1.6009,-0.28491,0.008416,0.013474,-0.00142,0.45038,0.33038,-0.5284,-9.748,0.5872,-0.7009,-0.00084,-0.00021,0.016575,0.41337,-0.032104,0.64245
-0.119,-0.119,-0.119,-0.119,-0.119,-0.119,-0.119,-0.119,-0.119,9.0343,3.0727,2.2214,-0.015402,-0.023758,-0.016491,-0.55683,-0.57658,0.29058,9.2283,-3.119,0.86726,0.010824,0.000636,0.002487,-0.57615,-0.084754,-0.43202,-9.6732,-1.6457,-0.31472,0.003256,0.002907,-0.009446,0.45021,0.33104,-0.52881,-9.7779,0.58735,-0.7014,0.004638,-0.002981,0.01113,0.41276,-0.032365,0.64137
-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,9.0934,3.0577,2.3043,-0.019131,-0.028965,-0.005807,-0.55487,-0.57664,0.29328,9.2623,-3.056,0.87646,-0.003191,-0.008912,-0.009898,-0.57639,-0.08552,-0.43176,-9.6886,-1.5558,-0.30763,0.016826,-0.000629,-0.021804,0.45017,0.33057,-0.52999,-9.7629,0.5948,-0.71607,-0.00787,0.013888,0.005839,0.41309,-0.032894,0.64205
-0.12106,-0.12106,-0.12106,-0.12106,-0.12106,-0.12106,-0.12106,-0.12106,-0.12106,9.0687,3.0652,2.2604,-0.000893,-0.007947,-0.025412,-0.55751,-0.57689,0.29236,9.2771,-3.1363,0.88541,0.000353,-0.008845,-0.008131,-0.5761,-0.085023,-0.43101,-9.6962,-1.5259,-0.30031,0.012,0.027561,-0.002189,0.44868,0.32929,-0.52966,-9.7629,0.60971,-0.70856,0.003568,-0.002731,0.023789,0.41226,-0.034214,0.64139
-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,-0.12093,9.0098,3.0582,2.2017,-0.007381,-0.005926,0.003093,-0.55678,-0.57874,0.2936,9.243,-3.1531,0.88519,0.036438,-0.025359,-0.025799,-0.57563,-0.085806,-0.43171,-9.6734,-1.6157,-0.32976,0.007037,0.024023,-0.018117,0.44855,0.33006,-0.52941,-9.7778,0.66197,-0.67879,-0.000798,0.000619,0.012973,0.4112,-0.033436,0.6416
-0.11851,-0.11851,-0.11851,-0.11851,-0.11851,-0.11851,-0.11851,-0.11851,-0.11851,8.9997,3.0345,2.1092,-0.008309,-0.016533,0.001259,-0.5575,-0.57818,0.29225,9.1991,-3.1334,0.85484,0.032814,-0.008949,-0.024013,-0.57654,-0.086305,-0.42987,-9.651,-1.623,-0.34431,0.006895,0.004649,-0.012961,0.44994,0.33028,-0.52895,-9.7628,0.64704,-0.70099,0.013659,-0.012848,0.009223,0.41341,-0.03262,0.64113
-0.11813,-0.11813,-0.11813,-0.11813,-0.11813,-0.11813,-0.11813,-0.11813,-0.11813,9.088,3.0415,2.1608,0.00498,-0.032431,0.002861,-0.5572,-0.57801,0.29071,9.2429,-3.0996,0.84514,0.025623,-0.027125,-0.02051,-0.5778,-0.088059,-0.43001,-9.6812,-1.5556,-0.34499,0.001715,0.01523,-0.019932,0.44802,0.3308,-0.52838,-9.7778,0.63206,-0.6714,-0.006074,0.006689,0.003983,0.41421,-0.032874,0.64103
-0.1186,-0.1186,-0.1186,-0.1186,-0.1186,-0.1186,-0.1186,-0.1186,-0.1186,9.0734,3.0534,2.1996,0.01836,-0.02352,0.014358,-0.5569,-0.57745,0.29383,9.2332,-3.119,0.85022,0.020345,-0.025439,-0.02405,-0.57689,-0.089002,-0.42931,-9.6811,-1.5706,-0.34497,-0.002388,0.006448,0.00471,0.44859,0.33078,-0.52809,-9.7629,0.60211,-0.67123,-0.010482,0.00471,-0.004165,0.41295,-0.033421,0.64193
-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,9.0836,3.0239,2.2895,0.016566,-0.027108,0.009907,-0.55541,-0.57792,0.29262,9.3065,-3.2238,0.87271,0.042251,-0.025884,-0.046978,-0.57694,-0.090689,-0.42776,-9.6735,-1.5932,-0.32979,-0.002038,0.009075,-0.011158,0.44887,0.33077,-0.52808,-9.7779,0.57959,-0.61925,0.017486,-0.014996,-0.008879,0.41298,-0.03262,0.64058
-0.11539,-0.11539,-0.11539,-0.11539,-0.11539,-0.11539,-0.11539,-0.11539,-0.11539,9.0935,3.0141,2.3041,0.029082,0.007604,0.040223,-0.55665,-0.57642,0.29395,9.1725,-3.2158,0.85587,0.049107,-0.032682,-0.03289,-0.57807,-0.091161,-0.4278,-9.6958,-1.6009,-0.30022,-0.008021,0.018771,-0.021679,0.44967,0.32977,-0.52909,-9.7777,0.70687,-0.70108,-0.000534,0.013733,-0.003223,0.41146,-0.032644,0.64173
-0.11363,-0.11363,-0.11363,-0.11363,-0.11363,-0.11363,-0.11363,-0.11363,-0.11363,9.0737,3.0579,2.275,0.031207,0.01083,0.004656,-0.55612,-0.57564,0.29423,9.1798,-3.1964,0.84098,0.077313,-0.027484,-0.016945,-0.57892,-0.093453,-0.42728,-9.6968,-1.4058,-0.31546,-0.011581,0.022298,-0.023381,0.4493,0.3324,-0.52701,-9.7629,0.63215,-0.71597,-0.013299,0.001283,0.003958,0.41274,-0.032231,0.6411
-0.11309,-0.11309,-0.11309,-0.11309,-0.11309,-0.11309,-0.11309,-0.11309,-0.11309,9.0536,3.0488,2.1485,0.036655,0.02771,0.013585,-0.55732,-0.57595,0.29118,9.2673,-3.0801,0.77672,0.091486,-0.040894,-0.011621,-0.57887,-0.095161,-0.42385,-9.7043,-1.4207,-0.3456,-0.040457,0.010025,-0.00406,0.44792,0.33165,-0.52721,-9.7929,0.57237,-0.67181,-0.024072,0.008346,0.00043,0.413,-0.032753,0.64085
-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,9.039,3.0367,2.1435,0.047267,0.001125,0.007127,-0.55819,-0.57476,0.29462,9.2769,-3.0269,0.84928,0.06808,-0.042694,-0.002813,-0.58064,-0.09741,-0.42413,-9.6961,-1.5633,-0.33028,-0.032476,0.001208,-0.002385,0.44903,0.33342,-0.5265,-9.7854,0.57991,-0.70155,-0.0322,-0.004268,-0.001448,0.41251,-0.032236,0.64149
-0.11291,-0.11291,-0.11291,-0.11291,-0.11291,-0.11291,-0.11291,-0.11291,-0.11291,8.9802,3.0174,2.1236,0.028358,-0.000527,0.018821,-0.55745,-0.57422,0.29387,9.2746,-3.0803,0.82573,0.045199,-0.030539,-0.017834,-0.58091,-0.098709,-0.42198,-9.6659,-1.6156,-0.32961,-0.030649,-0.000571,-0.004174,0.44774,0.33474,-0.52709,-9.7778,0.63211,-0.68634,-0.046522,0.004491,-0.008595,0.41423,-0.03273,0.63957
-0.11189,-0.11189,-0.11189,-0.11189,-0.11189,-0.11189,-0.11189,-0.11189,-0.11189,9.0047,3.0436,2.1946,0.04799,0.00125,0.020609,-0.55862,-0.57443,0.2954,9.2502,-3.0413,0.80023,0.068236,-0.050112,-0.009018,-0.58089,-0.10155,-0.42164,-9.6434,-1.6455,-0.34414,-0.028661,0.00293,-0.01298,0.44717,0.33552,-0.52712,-9.7629,0.60953,-0.65626,-0.034908,-0.000703,-0.001428,0.41296,-0.034065,0.64008
-0.11144,-0.11144,-0.11144,-0.11144,-0.11144,-0.11144,-0.11144,-0.11144,-0.11144,9.0245,3.0724,2.2604,0.041669,-0.007616,0.017066,-0.55971,-0.57248,0.29492,9.2866,-2.9929,0.80972,0.039661,-0.040362,-0.009016,-0.58201,-0.099854,-0.419,-9.6807,-1.6457,-0.32988,-0.018039,0.001176,-0.011225,0.44723,0.33585,-0.52554,-9.7779,0.60976,-0.70134,-0.024023,-0.002522,-0.005078,0.41366,-0.03393,0.64063
-0.11021,-0.11021,-0.11021,-0.11021,-0.11021,-0.11021,-0.11021,-0.11021,-0.11021,8.9998,3.1064,2.2434,0.01672,0.007426,0.015573,-0.56024,-0.57229,0.29709,9.3013,-2.9954,0.81732,0.012783,-0.026837,-0.0046,-0.58129,-0.10142,-0.41967,-9.6808,-1.6158,-0.31491,-0.026894,0.006469,-0.012947,0.44635,0.3368,-0.5265,-9.748,0.5872,-0.7009,-0.020616,-0.005808,0.00935,0.41364,-0.034732,0.64197
-0.11035,-0.11035,-0.11035,-0.11035,-0.11035,-0.11035,-0.11035,-0.11035,-0.11035,9.0096,3.1185,2.2508,0.02202,-0.003193,0.014588,-0.55982,-0.57197,0.29529,9.311,-3.0316,0.80607,0.014851,-0.031477,-0.013437,-0.58286,-0.10244,-0.41884,-9.6809,-1.6008,-0.31493,-0.019179,-0.001456,-0.000645,0.44697,0.33724,-0.52477,-9.7779,0.60223,-0.68642,-0.017064,-0.003006,0.013896,0.41301,-0.034859,0.64063
-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,8.9752,3.0776,2.1873,0.001485,-0.00587,0.008505,-0.56117,-0.57131,0.29443,9.3402,-3.0609,0.82169,0.00512,-0.01079,-0.018699,-0.58349,-0.1028,-0.41899,-9.6734,-1.6157,-0.32976,-0.003194,0.017006,0.002128,0.44699,0.33748,-0.52424,-9.7479,0.60214,-0.70086,0.008404,-0.000509,0.000269,0.41427,-0.034839,0.63974
-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,-0.109,9.0194,3.0726,2.2215,-0.019125,-0.013839,0.003305,-0.56083,-0.57328,0.29552,9.311,-3.0997,0.83659,0.029163,-0.002348,-0.0169,-0.58356,-0.1032,-0.41798,-9.6657,-1.6458,-0.29957,0.002248,0.002909,-0.004152,0.44558,0.33599,-0.52536,-9.7928,0.61724,-0.68663,-0.007823,0.008407,0.000388,0.41132,-0.036459,0.64087
-0.1102,-0.1102,-0.1102,-0.1102,-0.1102,-0.1102,-0.1102,-0.1102,-0.1102,9.0293,3.0677,2.2264,-0.002918,-0.027302,-0.01824,-0.55857,-0.57284,0.29421,9.2914,-2.9781,0.81951,0.007478,-0.004926,-0.004559,-0.58265,-0.10414,-0.41728,-9.681,-1.5858,-0.31494,0.006688,0.006432,-0.004115,0.44652,0.33792,-0.52545,-9.763,0.54985,-0.67884,0.007593,-0.000656,-0.006957,0.4133,-0.034858,0.6409
-0.10849,-0.10849,-0.10849,-0.10849,-0.10849,-0.10849,-0.10849,-0.10849,-0.10849,9.0196,3.041,2.2311,-0.031454,-0.02916,-0.032247,-0.55948,-0.57369,0.29651,9.3207,-3.0316,0.79155,-0.00853,0.022127,-0.008051,-0.58397,-0.10356,-0.41861,-9.6962,-1.5258,-0.31532,0.002172,0.018771,-0.000487,0.44823,0.33771,-0.52405,-9.7629,0.58722,-0.68621,0.001236,-0.00602,-0.00517,0.41276,-0.034864,0.64089
-0.10983,-0.10983,-0.10983,-0.10983,-0.10983,-0.10983,-0.10983,-0.10983,-0.10983,9.0343,3.0119,2.2262,0.010007,0.006121,-0.034181,-0.55882,-0.57259,0.29445,9.2185,-3.012,0.81391,-0.010423,-0.001555,-0.005483,-0.58311,-0.10458,-0.41842,-9.681,-1.6006,-0.34494,0.00656,0.013476,0.002989,0.44848,0.33735,-0.52483,-9.7929,0.6023,-0.68667,0.004795,0.010282,0.002179,0.41371,-0.033658,0.63957
-0.11092,-0.11092,-0.11092,-0.11092,-0.11092,-0.11092,-0.11092,-0.11092,-0.11092,9.0343,2.9998,2.2261,-0.013365,0.016928,-0.01437,-0.5573,-0.57333,0.29364,9.2209,-3.0484,0.81458,-0.03049,0.011536,0.014832,-0.58311,-0.10458,-0.41842,-9.6811,-1.5706,-0.34497,0.006884,0.006425,-0.012937,0.44936,0.33628,-0.52413,-9.7629,0.57218,-0.65637,0.006691,0.013735,-0.004146,0.41219,-0.03526,0.64034
-0.11251,-0.11251,-0.11251,-0.11251,-0.11251,-0.11251,-0.11251,-0.11251,-0.11251,9.0464,3.0169,2.1996,0.020665,0.015108,-0.016435,-0.55896,-0.57491,0.29396,9.2673,-3.0705,0.79122,-0.017945,0.017925,0.012221,-0.58366,-0.1025,-0.41925,-9.6887,-1.5556,-0.35265,0.006327,0.006445,0.012655,0.44795,0.33607,-0.52485,-9.7853,0.61721,-0.68651,0.010961,-0.003871,0.010206,0.41274,-0.03473,0.64062
-0.11147,-0.11147,-0.11147,-0.11147,-0.11147,-0.11147,-0.11147,-0.11147,-0.11147,9.0462,3.0583,2.1682,-0.002762,0.011737,-0.002028,-0.55709,-0.57511,0.29252,9.2672,-3.0487,0.83484,-0.037723,0.022461,0.018391,-0.58334,-0.1011,-0.41803,-9.696,-1.5857,-0.34526,0.012142,0.01523,-0.008466,0.4481,0.33657,-0.52445,-9.7629,0.60968,-0.70109,-0.005766,0.00083,-0.019579,0.41223,-0.033408,0.63938
-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,-0.11229,9.0144,3.005,2.1483,-0.005519,0.006477,0.003289,-0.5591,-0.57516,0.29357,9.2674,-3.1458,0.82431,-0.021214,0.007542,-0.001059,-0.58229,-0.10126,-0.4196,-9.6736,-1.5706,-0.34482,0.006633,-0.005895,-0.002435,0.44819,0.3356,-0.52602,-9.7478,0.64689,-0.67832,-0.000442,0.004577,-0.01234,0.41335,-0.035375,0.63972
-0.11204,-0.11204,-0.11204,-0.11204,-0.11204,-0.11204,-0.11204,-0.11204,-0.11204,9.0414,3.005,2.163,-0.001179,-0.016534,-0.000421,-0.55689,-0.57379,0.29159,9.2477,-3.0701,0.80089,-0.011364,0.007805,0.000724,-0.58252,-0.1009,-0.41962,-9.6509,-1.6305,-0.3443,-0.007576,0.004674,-0.001492,0.44806,0.33546,-0.52576,-9.7778,0.67693,-0.68622,-0.013063,-0.00629,-0.015987,0.4129,-0.034074,0.64114
-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,9.0341,3.0122,2.1679,0.008749,-0.00951,-0.004023,-0.55749,-0.57517,0.29457,9.2427,-3.0507,0.82493,-0.015834,0.007766,0.000718,-0.58228,-0.099364,-0.41977,-9.6734,-1.6231,-0.34476,0.001325,0.001153,-0.002396,0.44736,0.33497,-0.52606,-9.7628,0.64704,-0.70099,-0.01125,0.002713,-0.014128,0.41248,-0.03355,0.64099
-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,-0.11478,9.0439,3.0194,2.1874,0.004178,-0.017428,-0.000467,-0.55791,-0.57632,0.29392,9.2867,-3.1141,0.81936,-0.019027,1.00E-05,-0.016075,-0.58145,-0.099258,-0.42074,-9.681,-1.5708,-0.31496,-0.000523,-0.00412,-0.000656,0.44808,0.33519,-0.52537,-9.7854,0.60974,-0.68653,-0.007811,0.01199,0.000409,0.41311,-0.033539,0.64047
-0.11458,-0.11458,-0.11458,-0.11458,-0.11458,-0.11458,-0.11458,-0.11458,-0.11458,9.0464,3.0435,2.2216,0.02021,-0.020942,0.004722,-0.55781,-0.57515,0.29351,9.2599,-3.0848,0.81111,-0.001471,0.004152,-0.002803,-0.58228,-0.099493,-0.41977,-9.6737,-1.5631,-0.34483,-0.003933,0.009961,-0.005853,0.44754,0.33581,-0.52474,-9.7629,0.5872,-0.67874,-0.013038,0.009876,-0.014073,0.41317,-0.033019,0.6414
-0.11444,-0.11444,-0.11444,-0.11444,-0.11444,-0.11444,-0.11444,-0.11444,-0.11444,9.0244,3.0508,2.2166,0.013023,-0.011122,0.015501,-0.55697,-0.57582,0.29461,9.2525,-3.0605,0.82035,0.008495,-0.003222,-0.009873,-0.58081,-0.09967,-0.42057,-9.6512,-1.5855,-0.34436,-0.013097,0.002927,0.006446,0.44695,0.3351,-0.52608,-9.7929,0.57237,-0.67181,-0.018454,0.002657,-0.015903,0.41318,-0.033283,0.6414
-0.1121,-0.1121,-0.1121,-0.1121,-0.1121,-0.1121,-0.1121,-0.1121,-0.1121,9.0539,3.0482,2.2435,0.022152,0.001148,0.004826,-0.55644,-0.57337,0.29511,9.272,-3.0679,0.84523,-0.026199,0.001795,-0.015197,-0.5818,-0.099505,-0.42037,-9.681,-1.5708,-0.30746,0.001322,0.013482,-0.002298,0.44825,0.33528,-0.52444,-9.7629,0.57218,-0.65637,-0.002204,-0.003603,-0.017807,0.41444,-0.032999,0.64051
-0.11318,-0.11318,-0.11318,-0.11318,-0.11318,-0.11318,-0.11318,-0.11318,-0.11318,9.0538,3.0942,2.2559,0.038272,-0.003338,-0.000659,-0.55775,-0.57389,0.29479,9.2599,-3.0994,0.81625,-0.015915,-0.006657,0.005988,-0.5818,-0.10028,-0.42035,-9.6812,-1.5631,-0.34498,-0.012128,0.00822,0.002959,0.44699,0.33659,-0.5245,-9.8079,0.57244,-0.67207,-0.005927,-0.00073,-0.008714,0.41285,-0.033411,0.6406
-0.11236,-0.11236,-0.11236,-0.11236,-0.11236,-0.11236,-0.11236,-0.11236,-0.11236,9.0023,3.1185,2.2532,0.011587,0.004517,-0.01463,-0.55806,-0.57541,0.29363,9.2697,-3.1286,0.85114,-0.037053,0.008252,-0.008137,-0.58157,-0.099126,-0.42062,-9.6737,-1.5407,-0.31485,0.002811,-0.005882,0.009044,0.44892,0.33478,-0.52519,-9.7629,0.63209,-0.70103,0.001438,0.011686,-0.015908,0.41246,-0.03381,0.64059
-0.11353,-0.11353,-0.11353,-0.11353,-0.11353,-0.11353,-0.11353,-0.11353,-0.11353,9.0293,3.1135,2.2752,0.029416,0.00279,-0.007668,-0.55774,-0.57563,0.29236,9.2209,-3.1138,0.85992,-0.010546,0.004266,0.004237,-0.5822,-0.097425,-0.42083,-9.6811,-1.5558,-0.31498,0.006789,0.024915,-0.007509,0.44781,0.33518,-0.52512,-9.7854,0.57236,-0.67916,-0.005851,-0.000846,-0.014152,0.41279,-0.033142,0.63979
-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,9.0145,3.1258,2.2363,-0.007995,0.007108,-0.025123,-0.55851,-0.57377,0.29514,9.2697,-3.165,0.84688,-0.010568,0.000655,0.006005,-0.58155,-0.097173,-0.4228,-9.6961,-1.5408,-0.3153,-0.009026,0.00293,-0.018249,0.44775,0.33626,-0.52631,-9.7855,0.54998,-0.68669,-0.005908,0.003746,-0.008693,0.41124,-0.032637,0.64053
-0.11597,-0.11597,-0.11597,-0.11597,-0.11597,-0.11597,-0.11597,-0.11597,-0.11597,9.0194,3.0581,2.2069,0.004738,0.016706,-0.037635,-0.56053,-0.57413,0.29374,9.2722,-3.1772,0.83735,0.008967,0.002754,0.010448,-0.58013,-0.096977,-0.42199,-9.696,-1.5709,-0.30025,-0.000468,0.00821,-0.002334,0.44804,0.33624,-0.5259,-9.7929,0.55748,-0.6868,-0.000522,-0.006091,-0.008769,0.41176,-0.034208,0.64004
-0.11586,-0.11586,-0.11586,-0.11586,-0.11586,-0.11586,-0.11586,-0.11586,-0.11586,9.0341,3.0726,2.2168,0.008089,0.002688,-0.023505,-0.55871,-0.57387,0.29383,9.2768,-3.0534,0.8426,-0.006023,0.006014,0.000735,-0.58062,-0.096831,-0.42176,-9.6511,-1.5856,-0.31434,-0.000717,-0.00765,0.008139,0.44748,0.33409,-0.52684,-9.7929,0.58742,-0.70166,-0.00058,0.010208,-0.000521,0.41311,-0.03446,0.64023
-0.11621,-0.11621,-0.11621,-0.11621,-0.11621,-0.11621,-0.11621,-0.11621,-0.11621,8.9779,3.058,2.2212,0.024149,-0.000853,-0.020111,-0.55868,-0.57433,0.29202,9.2623,-3.0994,0.82362,-0.016592,0.023941,-0.006314,-0.58056,-0.096951,-0.42301,-9.6663,-1.5407,-0.3147,0.010222,0.001139,-0.004143,0.44824,0.33402,-0.52523,-9.7629,0.58717,-0.67127,-0.00221,0.013519,-0.013171,0.41261,-0.032101,0.64109
-0.11703,-0.11703,-0.11703,-0.11703,-0.11703,-0.11703,-0.11703,-0.11703,-0.11703,9.0097,3.0798,2.2385,0.005319,0.00721,-0.011012,-0.5575,-0.57471,0.2921,9.2428,-3.0872,0.82556,-0.001489,0.015071,-0.002786,-0.57928,-0.095329,-0.42249,-9.6811,-1.5706,-0.35248,0.005257,0.020532,0.022457,0.44879,0.33326,-0.52559,-9.7929,0.58734,-0.67924,0.000396,0.008289,-0.006867,0.41201,-0.03302,0.64003
-0.11645,-0.11645,-0.11645,-0.11645,-0.11645,-0.11645,-0.11645,-0.11645,-0.11645,9.0195,3.0967,2.2508,0.011585,-0.000813,-0.018215,-0.55752,-0.57503,0.29418,9.2599,-3.114,0.84095,-0.033814,0.031391,0.006044,-0.57961,-0.095045,-0.42402,-9.6961,-1.5633,-0.33028,0.008519,-0.005889,-0.007726,0.4489,0.33366,-0.52611,-9.7779,0.60976,-0.70134,-0.00775,0.0065,-0.005058,0.41181,-0.032635,0.64108
-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,-0.11753,8.9851,3.1161,2.2458,0.002621,-0.01504,-0.028891,-0.55695,-0.57486,0.29265,9.2234,-3.1648,0.84128,-0.023064,0.020557,0.005136,-0.57938,-0.093889,-0.42454,-9.6963,-1.5108,-0.33034,0.010234,0.009956,-0.004075,0.44846,0.33369,-0.52679,-9.7779,0.60223,-0.68642,-0.007786,-0.004256,-0.005129,0.4123,-0.031967,0.64055
-0.11888,-0.11888,-0.11888,-0.11888,-0.11888,-0.11888,-0.11888,-0.11888,-0.11888,9.0269,3.1014,2.2703,-0.004449,0.00268,-0.025176,-0.55729,-0.57681,0.29318,9.2283,-3.1429,0.81898,-0.028424,0.025971,0.005144,-0.57772,-0.093031,-0.42648,-9.674,-1.5106,-0.3449,-0.014851,0.017024,0.005678,0.44842,0.33411,-0.52758,-9.7854,0.57236,-0.67916,-0.00765,0.00094,-0.014135,0.41175,-0.032219,0.63841
-0.11933,-0.11933,-0.11933,-0.11933,-0.11933,-0.11933,-0.11933,-0.11933,-0.11933,8.9948,3.121,2.224,0.001677,-0.006078,-0.015496,-0.55569,-0.57702,0.29172,9.2186,-3.1672,0.84859,-0.04616,0.014791,0.00068,-0.57774,-0.091095,-0.42679,-9.6963,-1.5257,-0.34533,-0.004051,0.013496,-0.000525,0.4486,0.33254,-0.52704,-9.7854,0.54993,-0.67175,-0.020442,-0.001575,-0.003266,0.41263,-0.032599,0.63765
