T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
0.12002,0.12002,0.12002,0.12002,0.12002,0.12002,0.12002,0.12002,0.12002,0.10898,6.4403,7.3648,0.009438,-0.013077,-0.004951,-0.53717,-0.59764,-0.18035,3.3472,-8.539,3.5538,-0.006095,-0.013219,-0.006724,-0.65216,0.3296,0.066603,-3.5237,9.0396,-0.92734,0.004522,0.006872,0.001654,0.73038,-0.25464,-0.041519,-2.7656,-9.0906,2.5896,-0.001901,0.004581,-0.010493,0.73889,0.30514,-0.055688
0.1213,0.1213,0.1213,0.1213,0.1213,0.1213,0.1213,0.1213,0.1213,0.10661,6.445,7.3891,0.002252,-0.007716,0.001362,-0.53431,-0.59554,-0.17552,3.3277,-8.5366,3.5877,0.004407,-0.006531,0.002127,-0.65278,0.33002,0.066812,-3.5462,9.0619,-0.8978,0.010647,-0.007206,0.00421,0.72949,-0.25304,-0.042361,-2.7956,-9.1205,2.6413,0.005132,-0.004128,0.0003,0.73822,0.30553,-0.055717
0.12101,0.12101,0.12101,0.12101,0.12101,0.12101,0.12101,0.12101,0.12101,0.11395,6.433,7.3794,0.011215,-0.00595,0.002186,-0.53513,-0.59683,-0.17633,3.3374,-8.522,3.5583,-0.011439,0.003976,-0.008463,-0.65189,0.33182,0.064529,-3.5237,9.0545,-0.89734,0.003654,0.015676,0.000837,0.72809,-0.25378,-0.04269,-2.7806,-9.1055,2.6042,-0.009191,-0.000746,-0.006885,0.73876,0.30421,-0.055809
0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0.11885,6.445,7.3892,0.004901,-0.004119,0.008475,-0.53509,-0.59606,-0.17555,3.3228,-8.5195,3.5776,-0.016788,-0.001523,-0.008484,-0.65232,0.32975,0.065958,-3.5237,9.047,-0.89733,0.002111,0.017432,-0.009741,0.72957,-0.25337,-0.0405,-2.7956,-9.1054,2.6115,0.003302,0.001318,0.003958,0.73839,0.3054,-0.055173
0.12198,0.12198,0.12198,0.12198,0.12198,0.12198,0.12198,0.12198,0.12198,0.10912,6.4232,7.389,0.012974,-0.005925,0.005727,-0.53762,-0.59658,-0.17647,3.3227,-8.5074,3.5774,0.002056,-0.001502,-0.013761,-0.65265,0.33016,0.064537,-3.5237,9.0545,-0.91235,-0.001717,0.002479,0.001626,0.72844,-0.25411,-0.041082,-2.7656,-9.1056,2.6194,-0.005667,0.003891,0.000366,0.7398,0.30476,-0.056188
0.12164,0.12164,0.12164,0.12164,0.12164,0.12164,0.12164,0.12164,0.12164,0.074752,6.4523,7.3841,0.00242,0.00279,-0.009258,-0.53759,-0.59783,-0.17841,3.3278,-8.6143,3.6037,-0.00432,-0.005019,-0.006719,-0.65268,0.33041,0.0663,-3.5388,9.0844,-0.89768,0.01426,0.017432,0.003504,0.73012,-0.25516,-0.041265,-2.7432,-9.1056,2.5899,0.000687,0.004769,-0.001463,0.73816,0.30501,-0.056513
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.094392,6.445,7.3939,0.011266,-0.003344,-0.002248,-0.53563,-0.59658,-0.17584,3.2934,-8.4781,3.5935,-0.002512,-0.010489,-0.008491,-0.65318,0.33029,0.066531,-3.4938,9.0546,-0.89674,0.001023,0.00334,-0.001897,0.72883,-0.25217,-0.041069,-2.7731,-9.1055,2.6044,-0.005542,-0.004393,-0.01054,0.73822,0.30474,-0.055836
0.12085,0.12085,0.12085,0.12085,0.12085,0.12085,0.12085,0.12085,0.12085,0.12123,6.4282,7.36,0.004027,-0.005904,0.005803,-0.53482,-0.59841,-0.17576,3.3423,-8.5366,3.539,-0.006966,0.000376,-0.008465,-0.65194,0.33077,0.066075,-3.5237,9.0395,-0.91233,0.004552,0.015674,0.000833,0.72935,-0.25406,-0.042763,-2.7731,-9.0906,2.6044,-0.014636,-0.002523,-0.005079,0.73984,0.30395,-0.055769
0.12165,0.12165,0.12165,0.12165,0.12165,0.12165,0.12165,0.12165,0.12165,0.1434,6.4329,7.399,0.015771,0.004645,0.001322,-0.53464,-0.59797,-0.1772,3.3325,-8.539,3.5878,0.009057,-0.008542,-0.006702,-0.65246,0.33184,0.065638,-3.5537,9.0695,-0.92797,-0.001571,-0.001912,-0.00546,0.73006,-0.25446,-0.042596,-2.8106,-9.0905,2.6187,-0.000139,0.010051,-0.006823,0.73784,0.30473,-0.055581
0.12138,0.12138,0.12138,0.12138,0.12138,0.12138,0.12138,0.12138,0.12138,0.094323,6.4282,7.3647,0.006648,-0.000512,0.017365,-0.53602,-0.5984,-0.17622,3.3374,-8.5342,3.5756,-0.007863,-0.002363,-0.008473,-0.65186,0.32922,0.064984,-3.5238,9.062,-0.91236,0.001619,0.009523,0.012266,0.72978,-0.25382,-0.042345,-2.7806,-9.1055,2.6192,-0.005528,0.009985,-0.008632,0.73956,0.30502,-0.055798
0.1215,0.1215,0.1215,0.1215,0.1215,0.1215,0.1215,0.1215,0.1215,0.094407,6.4571,7.4061,0.018486,0.001033,-0.005839,-0.53551,-0.59689,-0.17857,3.313,-8.5219,3.5701,0.006477,0.016754,-0.012839,-0.65144,0.32932,0.065889,-3.5237,9.0545,-0.91235,0.007957,0.008632,0.006964,0.7298,-0.25231,-0.041155,-2.7657,-9.1056,2.6045,-0.014662,0.004718,-0.001415,0.73926,0.30541,-0.056083
0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.094411,6.4136,7.3767,0.003979,-0.011209,0.006658,-0.53589,-0.5975,-0.17597,3.3033,-8.517,3.5772,-0.011515,0.002259,-0.004943,-0.65157,0.33076,0.065715,-3.5387,9.0694,-0.89766,-0.008537,0.020974,-0.010594,0.72954,-0.25551,-0.042088,-2.7656,-9.0906,2.6045,-0.01116,0.001294,0.005788,0.7401,0.30489,-0.055778
0.12208,0.12208,0.12208,0.12208,0.12208,0.12208,0.12208,0.12208,0.12208,0.084653,6.4329,7.3987,0.022043,0.001057,-0.002316,-0.53563,-0.59723,-0.17596,3.3154,-8.5341,3.6095,-0.004304,-0.014132,-0.007617,-0.65153,0.33075,0.066476,-3.5088,9.0545,-0.89704,0.012684,0.019174,-0.005315,0.73047,-0.25267,-0.04205,-2.7656,-9.1056,2.612,-0.004841,0.010316,0.007643,0.73949,0.30569,-0.056617
0.12097,0.12097,0.12097,0.12097,0.12097,0.12097,0.12097,0.12097,0.12097,0.079693,6.4426,7.3889,0.016578,-0.013083,-0.003236,-0.50527,-0.58646,-0.14737,3.3155,-8.5292,3.5727,-0.004437,-0.00669,-0.001418,-0.653,0.33106,0.067531,-3.5238,9.0546,-0.91985,0.001889,0.019198,0.000861,0.72967,-0.25219,-0.040896,-2.7806,-9.0906,2.6192,-0.013783,-0.009652,-0.003316,0.73917,0.30489,-0.057417
0.1214,0.1214,0.1214,0.1214,0.1214,0.1214,0.1214,0.1214,0.1214,0.12142,6.399,7.389,-0.008351,-0.008725,-0.014565,-0.54016,-0.59618,-0.17727,3.3131,-8.5365,3.5704,0.002983,0.004831,-0.015518,-0.65309,0.33004,0.065656,-3.5237,9.0545,-0.91235,-0.005148,0.019205,-0.002669,0.72937,-0.25408,-0.042099,-2.7656,-9.0906,2.6045,0.005024,-0.003055,0.009338,0.74027,0.30382,-0.055485
0.12238,0.12238,0.12238,0.12238,0.12238,0.12238,0.12238,0.12238,0.12238,0.10909,6.4329,7.3891,0.00844,-0.014763,0.004829,-0.53835,-0.59511,-0.17759,3.3252,-8.5196,3.5776,0.001059,-0.005012,-0.00847,-0.65378,0.32979,0.067147,-3.5163,9.0695,-0.89721,0.009418,0.012132,-0.019479,0.73167,-0.25507,-0.040794,-2.7806,-9.113,2.6192,0.005319,0.015403,-0.008622,0.73681,0.30539,-0.056564
0.12412,0.12412,0.12412,0.12412,0.12412,0.12412,0.12412,0.12412,0.12412,0.1091,6.4281,7.3891,0.008434,-0.020097,0.001243,-0.54318,-0.5956,-0.17994,3.3423,-8.5318,3.5781,0.011688,-0.01573,-0.004061,-0.65219,0.32961,0.066095,-3.5537,9.0694,-0.91297,0.002115,0.009524,-0.010674,0.72922,-0.25497,-0.042767,-2.7806,-9.1056,2.6341,-0.007256,0.004453,-0.0159,0.73864,0.30422,-0.057421
0.12545,0.12545,0.12545,0.12545,0.12545,0.12545,0.12545,0.12545,0.12545,0.12377,6.4378,7.3892,0.005948,0.003741,-0.002162,-0.54301,-0.59706,-0.17938,3.3423,-8.5196,3.5803,-0.004247,0.000325,-0.01111,-0.65166,0.32919,0.066514,-3.5386,9.0543,-0.88263,-0.006896,0.008652,-0.005388,0.73007,-0.25371,-0.041934,-2.7806,-9.1055,2.6192,-0.018161,0.002732,-0.010458,0.73879,0.3054,-0.055294
0.12614,0.12614,0.12614,0.12614,0.12614,0.12614,0.12614,0.12614,0.12614,0.12368,6.4355,7.3649,0.011255,-0.009542,-0.004945,-0.54201,-0.59637,-0.18012,3.3471,-8.5075,3.5704,-0.018303,-0.009142,-0.020858,-0.65275,0.32975,0.067581,-3.5462,9.0694,-0.89781,0.001946,0.003363,-0.003657,0.73008,-0.25269,-0.041406,-2.7657,-9.1055,2.5896,-0.009221,0.003806,-0.003244,0.73877,0.30701,-0.057068
0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.11884,6.4475,7.3892,0.004067,-0.00863,-0.002212,-0.53722,-0.59444,-0.17348,3.3642,-8.5319,3.5784,0.000971,-0.021264,-0.003195,-0.65229,0.32987,0.066462,-3.5236,9.0395,-0.89732,0.002105,0.013031,-0.009773,0.72866,-0.25329,-0.042134,-2.7807,-9.1204,2.5893,-0.002834,0.002827,-0.008686,0.73811,0.30422,-0.057439
0.12735,0.12735,0.12735,0.12735,0.12735,0.12735,0.12735,0.12735,0.12735,0.114,6.4208,7.3842,0.009443,-0.002406,0.003107,-0.53631,-0.59365,-0.17344,3.3154,-8.5025,3.5796,-0.012398,-0.006849,-0.004958,-0.65323,0.33002,0.067928,-3.5237,9.0396,-0.91983,0.005548,0.020951,-0.003542,0.73009,-0.25296,-0.041139,-2.7806,-9.113,2.6192,0.001523,-0.005937,0.00029,0.73835,0.30622,-0.057469
0.12765,0.12765,0.12765,0.12765,0.12765,0.12765,0.12765,0.12765,0.12765,0.099178,6.4572,7.3745,0.019283,-0.009535,-0.002345,-0.54207,-0.59609,-0.17647,3.3668,-8.5902,3.5697,-0.01305,-0.00715,-0.015551,-0.6524,0.32987,0.066836,-3.5387,9.0693,-0.88265,0.000322,0.017442,-0.009735,0.72966,-0.25486,-0.042216,-2.7656,-9.1056,2.6194,-0.010897,0.017094,-0.010387,0.73997,0.30568,-0.055529
0.12912,0.12912,0.12912,0.12912,0.12912,0.12912,0.12912,0.12912,0.12912,0.12146,6.4231,7.4158,0.016556,-0.005939,0.004811,-0.54087,-0.59603,-0.17836,3.3276,-8.5025,3.5676,0.010094,-0.006892,-0.013761,-0.65265,0.32806,0.066875,-3.5089,9.0696,-0.90456,-0.001534,0.001587,-0.007201,0.73022,-0.25321,-0.04153,-2.7731,-9.0906,2.6044,0.00157,0.000299,-0.001482,0.73942,0.3053,-0.057685
0.13041,0.13041,0.13041,0.13041,0.13041,0.13041,0.13041,0.13041,0.13041,0.14819,6.4233,7.365,0.011174,-0.020134,-0.004109,-0.54159,-0.59593,-0.1771,3.3447,-8.5074,3.5288,-0.016804,-0.010575,-0.006728,-0.65134,0.32943,0.067917,-3.5461,9.0469,-0.89778,-0.014209,0.01043,0.004328,0.7297,-0.25375,-0.040891,-2.7806,-9.0905,2.6043,-0.010964,0.0019,-0.008673,0.73966,0.30343,-0.05657
0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.14821,6.433,7.3772,0.014746,-0.012125,0.003019,-0.53801,-0.59457,-0.17365,3.3666,-8.5173,3.5562,0.017248,-0.015941,-0.013761,-0.65435,0.32733,0.068327,-3.5686,9.0694,-0.91327,-0.003227,0.005136,-0.010704,0.72784,-0.25342,-0.041908,-2.7806,-9.1056,2.6416,-0.002035,0.001163,-0.002367,0.73901,0.30448,-0.056074
0.13183,0.13183,0.13183,0.13183,0.13183,0.13183,0.13183,0.13183,0.13183,0.13345,6.4476,7.3699,0.017493,-0.007742,-0.000538,-0.53726,-0.59377,-0.17402,3.3472,-8.5561,3.5639,-0.015144,-0.001334,-0.001413,-0.65407,0.32835,0.068818,-3.5237,9.062,-0.89735,-0.006913,-0.001919,-0.005462,0.72998,-0.25298,-0.040615,-2.7731,-9.1056,2.6193,-0.012635,-0.00102,-0.019545,0.73675,0.30474,-0.057492
0.13134,0.13134,0.13134,0.13134,0.13134,0.13134,0.13134,0.13134,0.13134,0.12385,6.4328,7.4062,0.012049,-0.005899,0.008406,-0.54141,-0.59596,-0.17617,3.3471,-8.4929,3.5579,-0.005224,-0.005025,-0.006702,-0.65355,0.32768,0.069244,-3.5238,9.0695,-0.89736,-0.006918,0.006884,-0.004516,0.72931,-0.25428,-0.040378,-2.7806,-9.1055,2.6117,-0.013565,-0.002776,-0.017742,0.73911,0.30434,-0.054728
0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.114,6.4232,7.3842,0.004111,0.00112,0.001392,-0.54066,-0.5962,-0.17691,3.3374,-8.5074,3.5556,-0.007852,-0.010546,-0.008487,-0.65176,0.32891,0.069555,-3.5237,9.047,-0.89733,0.002041,0.010392,-0.007143,0.72954,-0.25296,-0.041033,-2.7657,-9.1056,2.6045,-0.001818,0.000848,-0.017754,0.73765,0.3054,-0.056135
0.13211,0.13211,0.13211,0.13211,0.13211,0.13211,0.13211,0.13211,0.13211,0.099225,6.433,7.3696,0.005837,-0.005936,0.003117,-0.54058,-0.59532,-0.17535,3.3642,-8.5173,3.5684,0.009749,0.000779,0.002161,-0.65195,0.32945,0.068264,-3.5246,9.0613,-0.88956,0.004606,0.012046,-0.005257,0.72937,-0.25361,-0.042256,-2.7507,-9.0906,2.5749,0.003381,-0.000596,-0.001503,0.73923,0.30555,-0.056489
0.13349,0.13349,0.13349,0.13349,0.13349,0.13349,0.13349,0.13349,0.13349,0.1409,6.4378,7.3893,0.005001,-0.002433,-0.001295,-0.53917,-0.59498,-0.17344,3.3472,-8.5318,3.5586,-0.011124,-0.007307,-0.022615,-0.65302,0.32896,0.069742,-3.5096,9.0464,-0.89675,-0.003128,0.029647,-0.015727,0.73047,-0.25323,-0.042603,-2.7806,-9.1055,2.6192,0.003485,-0.002566,-0.010547,0.73938,0.3053,-0.058222
0.13485,0.13485,0.13485,0.13485,0.13485,0.13485,0.13485,0.13485,0.13485,0.1336,6.4135,7.3843,0.01114,-0.015661,0.003025,-0.53846,-0.59623,-0.17495,3.3618,-8.5124,3.5511,-0.011332,-0.019772,-0.012036,-0.65197,0.32839,0.070318,-3.5396,9.0688,-0.89738,-0.003506,0.013827,5.10E-05,0.73049,-0.25325,-0.042071,-2.7806,-9.1056,2.6416,-0.006573,-0.003316,-0.001482,0.73879,0.30475,-0.057159
0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13092,6.467,7.3602,0.008564,-0.004192,-0.000443,-0.54112,-0.59636,-0.17575,3.3521,-8.5366,3.5294,-0.03261,-0.014648,-0.018237,-0.65308,0.32791,0.070907,-3.547,9.0538,-0.89751,0.003496,0.003262,0.004387,0.7309,-0.25338,-0.042184,-2.7806,-9.1055,2.6192,0.000728,-0.002503,-0.006921,0.73888,0.30435,-0.056076
0.13457,0.13457,0.13457,0.13457,0.13457,0.13457,0.13457,0.13457,0.13457,0.15801,6.433,7.3797,0.009493,0.004676,0.003154,-0.54003,-0.59481,-0.1748,3.374,-8.5173,3.5245,0.002691,-0.008442,-0.000512,-0.65336,0.32831,0.070375,-3.5395,9.0612,-0.88236,-0.001299,-0.002032,-0.021237,0.73051,-0.25199,-0.041012,-2.7656,-9.0757,2.6046,-0.007344,0.0172,-0.005874,0.7387,0.30569,-0.058252
0.13549,0.13549,0.13549,0.13549,0.13549,0.13549,0.13549,0.13549,0.13549,0.13101,6.4476,7.3698,0.02188,-0.009438,0.008309,-0.54012,-0.59588,-0.17427,3.3862,-8.5222,3.5321,-0.00972,0.000429,-0.004921,-0.65339,0.32754,0.06989,-3.5395,9.0537,-0.88235,-0.00092,0.022629,0.004522,0.7306,-0.25296,-0.04273,-2.7806,-9.1055,2.6042,-0.012857,0.001126,-0.002342,0.73909,0.30449,-0.056742
0.13502,0.13502,0.13502,0.13502,0.13502,0.13502,0.13502,0.13502,0.13502,0.14318,6.4573,7.3602,0.005951,0.004643,-0.001263,-0.53923,-0.59573,-0.17461,3.3813,-8.5173,3.5222,0.006557,0.004842,-0.015492,-0.65274,0.32738,0.070181,-3.5395,9.0613,-0.89737,-0.00343,0.012064,-0.003492,0.73055,-0.25356,-0.040609,-2.7732,-9.1205,2.6193,-0.001977,0.022691,-0.001322,0.73931,0.30463,-0.057408
0.13389,0.13389,0.13389,0.13389,0.13389,0.13389,0.13389,0.13389,0.13389,0.15802,6.4088,7.365,0.007587,-0.014779,0.001284,-0.5399,-0.59312,-0.17444,3.3764,-8.5076,3.5342,-0.009677,-0.00507,-0.0067,-0.65484,0.32732,0.071213,-3.5395,9.0537,-0.88235,0.00901,0.010289,-0.003504,0.72996,-0.25225,-0.040905,-2.7806,-9.1055,2.6117,-0.020881,0.006344,-0.008618,0.73798,0.30501,-0.05719
0.13406,0.13406,0.13406,0.13406,0.13406,0.13406,0.13406,0.13406,0.13406,0.12124,6.4451,7.3746,0.016717,-0.000744,-0.008499,-0.53995,-0.59427,-0.1756,3.3812,-8.4931,3.5438,-0.004439,-0.006711,-0.001396,-0.65357,0.32688,0.071291,-3.5246,9.0539,-0.89706,-0.002587,0.006776,-0.001766,0.72967,-0.25273,-0.041581,-2.7806,-9.0831,2.6193,-0.01467,0.011929,0.000448,0.73945,0.30463,-0.057403
0.13418,0.13418,0.13418,0.13418,0.13418,0.13418,0.13418,0.13418,0.13418,0.12365,6.4717,7.3845,0.00135,-0.005925,0.003164,-0.54049,-0.59439,-0.17589,3.4131,-8.6049,3.5413,0.001102,0.005827,-0.010197,-0.65405,0.32754,0.071753,-3.5546,9.0837,-0.89769,0.007152,0.0103,3.10E-05,0.73151,-0.25253,-0.040699,-2.7507,-9.1056,2.5898,-0.009237,0.014631,0.00044,0.73835,0.30608,-0.057466
0.13579,0.13579,0.13579,0.13579,0.13579,0.13579,0.13579,0.13579,0.13579,0.1581,6.4135,7.3893,0.005049,-0.000694,-0.004843,-0.5706,-0.60593,-0.20497,3.3617,-8.4492,3.5134,-0.004386,-0.004947,-0.004042,-0.65286,0.32608,0.070338,-3.5096,9.0539,-0.88175,0.001694,0.003247,0.005269,0.72995,-0.253,-0.041567,-2.7806,-9.0981,2.6192,-0.009265,0.00026,-0.001452,0.73901,0.30448,-0.056074
0.13385,0.13385,0.13385,0.13385,0.13385,0.13385,0.13385,0.13385,0.13385,0.1725,6.4187,7.3214,0.01489,-0.004226,-0.004942,-0.53672,-0.59663,-0.17433,3.4106,-8.5296,3.5155,0.008013,0.002528,0.000409,-0.65287,0.32765,0.07004,-3.5693,9.0312,-0.91294,-0.016108,0.003298,0.007028,0.72921,-0.25321,-0.042662,-2.7956,-9.0904,2.5891,-0.012885,0.002979,0.00039,0.73748,0.305,-0.056669
0.13445,0.13445,0.13445,0.13445,0.13445,0.13445,0.13445,0.13445,0.13445,0.17253,6.4573,7.3556,0.012255,-0.002513,-0.011129,-0.53714,-0.59721,-0.1725,3.4008,-8.5369,3.5644,0.009974,0.002312,-0.008425,-0.65271,0.32726,0.068287,-3.5546,9.0688,-0.91268,0.014508,0.013805,-0.010537,0.72932,-0.25421,-0.043715,-2.7806,-9.0906,2.6192,-0.0145,-0.004536,-0.015943,0.741,0.30343,-0.054784
0.13346,0.13346,0.13346,0.13346,0.13346,0.13346,0.13346,0.13346,0.13346,0.13114,6.4353,7.3941,-0.001299,-0.002397,0.002312,-0.53223,-0.59526,-0.17083,3.3716,-8.5464,3.5445,0.019576,-0.000957,0.002169,-0.65276,0.3279,0.069785,-3.5395,9.0612,-0.88236,0.005444,0.005892,-0.003534,0.73012,-0.2538,-0.04116,-2.7507,-9.1056,2.5973,-0.016435,0.006463,-0.003215,0.73938,0.30555,-0.05635
0.13231,0.13231,0.13231,0.13231,0.13231,0.13231,0.13231,0.13231,0.13231,0.12381,6.428,7.394,0.005924,0.004654,0.001399,-0.53255,-0.5955,-0.17189,3.3495,-8.4637,3.5379,0.004517,0.006044,-0.004015,-0.65324,0.3274,0.070281,-3.5246,9.0539,-0.89706,-0.005186,0.012939,-0.004371,0.72966,-0.25145,-0.041187,-2.7357,-9.1206,2.605,-0.00548,-0.000893,-0.014151,0.73825,0.30501,-0.057181
0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.10901,6.4233,7.3623,0.004091,-0.002412,0.001372,-0.53143,-0.59591,-0.17077,3.3472,-8.5317,3.5439,0.002733,0.000593,-0.003152,-0.65331,0.32871,0.068974,-3.5246,9.0539,-0.91207,-0.012167,0.008542,-0.010579,0.72928,-0.2534,-0.040935,-2.7656,-9.0907,2.6195,-0.010197,0.014703,0.004067,0.73867,0.30381,-0.055402
0.13138,0.13138,0.13138,0.13138,0.13138,0.13138,0.13138,0.13138,0.13138,0.13103,6.4524,7.3796,0.011433,0.015196,-0.0057,-0.54025,-0.59808,-0.17934,3.3374,-8.5317,3.5633,0.006103,0.006309,0.005692,-0.65326,0.32896,0.069982,-3.5097,9.0615,-0.91177,-0.005229,0.008531,-0.002636,0.72902,-0.25508,-0.041208,-2.7507,-9.1057,2.6197,-0.013444,0.013237,-0.023076,0.73833,0.30461,-0.056233
0.13214,0.13214,0.13214,0.13214,0.13214,0.13214,0.13214,0.13214,0.13214,0.12368,6.4548,7.3795,0.009502,-0.013146,-0.01295,-0.54144,-0.59958,-0.17754,3.3423,-8.5196,3.5583,0.00653,-0.006927,-0.013762,-0.65463,0.32799,0.067914,-3.5245,9.0464,-0.90455,-0.002544,-0.003789,-0.004489,0.72933,-0.25396,-0.043318,-2.7657,-9.1206,2.6194,-0.006475,0.010947,-0.005011,0.73914,0.30515,-0.055948
0.13282,0.13282,0.13282,0.13282,0.13282,0.13282,0.13282,0.13282,0.13282,0.13355,6.4281,7.3795,0.015876,0.009886,-0.005768,-0.53402,-0.59575,-0.17262,3.3569,-8.5027,3.5607,0.018976,-0.004963,-0.011972,-0.65284,0.32948,0.068217,-3.5471,9.0838,-0.90505,0.001056,0.005019,-0.006184,0.72884,-0.25325,-0.041487,-2.7806,-9.1055,2.6117,-0.007412,-0.000703,-0.005081,0.7395,0.30529,-0.05661
0.13225,0.13225,0.13225,0.13225,0.13225,0.13225,0.13225,0.13225,0.13225,0.12856,6.4451,7.3674,0.005884,0.002925,0.004949,-0.53359,-0.59492,-0.17418,3.3666,-8.5076,3.5585,0.015334,-0.004905,-0.008441,-0.65309,0.327,0.07068,-3.547,9.0538,-0.89751,0.010859,0.005006,-0.007071,0.7318,-0.25165,-0.040024,-2.7731,-9.0906,2.6194,0.00431,0.008356,-0.002339,0.73696,0.30606,-0.056304
0.13202,0.13202,0.13202,0.13202,0.13202,0.13202,0.13202,0.13202,0.13202,0.11888,6.4281,7.3843,0.000509,-0.005974,-0.002171,-0.53328,-0.59676,-0.17361,3.3886,-8.5223,3.5591,-0.007989,0.007761,-0.003138,-0.65267,0.32856,0.069011,-3.5395,9.0538,-0.89736,0.001971,0.005894,-0.007066,0.73012,-0.25329,-0.040895,-2.7656,-9.0831,2.6046,-0.016257,0.009795,-0.01585,0.73848,0.30555,-0.057586
0.1323,0.1323,0.1323,0.1323,0.1323,0.1323,0.1323,0.1323,0.1323,0.11386,6.4379,7.36,0.004991,-0.001526,0.001372,-0.53763,-0.59722,-0.17672,3.3715,-8.5295,3.5883,-0.004538,-0.004781,0.003017,-0.65338,0.32821,0.067466,-3.5246,9.0688,-0.88957,0.003601,0.012051,3.90E-05,0.73027,-0.25279,-0.040359,-2.7657,-9.1206,2.6343,-0.010167,-0.006955,-0.003312,0.73799,0.30395,-0.057304
0.13091,0.13091,0.13091,0.13091,0.13091,0.13091,0.13091,0.13091,0.13091,0.12852,6.4621,7.3699,-0.002983,0.004627,-0.003859,-0.5384,-0.5975,-0.1765,3.3618,-8.5221,3.5635,-0.006075,-0.005085,-0.008468,-0.65333,0.32783,0.066087,-3.5469,9.0388,-0.89749,-0.001669,0.020869,-0.00167,0.72823,-0.2537,-0.043106,-2.7731,-9.1056,2.6118,-0.006641,-0.004102,0.003936,0.73973,0.30329,-0.055626
0.12961,0.12961,0.12961,0.12961,0.12961,0.12961,0.12961,0.12961,0.12961,0.13111,6.4378,7.3892,0.011406,0.0081,-0.008407,-0.53435,-0.59598,-0.17381,3.3471,-8.5002,3.5776,0.008099,0.007865,-0.004895,-0.65426,0.32876,0.067658,-3.5246,9.0614,-0.91207,0.014533,0.004987,-0.012365,0.73008,-0.25184,-0.041298,-2.7732,-9.1205,2.6043,-0.007355,0.001015,-0.00869,0.73872,0.30514,-0.05623
0.12955,0.12955,0.12955,0.12955,0.12955,0.12955,0.12955,0.12955,0.12955,0.091907,6.4378,7.3793,0.009485,0.008227,0.006719,-0.53405,-0.59547,-0.17315,3.3569,-8.5367,3.5588,-0.015855,0.000247,-0.010238,-0.65217,0.32869,0.066502,-3.5396,9.0614,-0.92738,0.00717,0.012052,3.70E-05,0.73032,-0.25322,-0.042742,-2.7656,-9.0907,2.6195,-0.003827,-0.000657,-0.003287,0.74031,0.30569,-0.056457
0.12957,0.12957,0.12957,0.12957,0.12957,0.12957,0.12957,0.12957,0.12957,0.10911,6.4474,7.4037,0.002413,0.004577,-0.007465,-0.53478,-0.59518,-0.17438,3.3619,-8.5756,3.5645,0.005358,-0.013856,0.000354,-0.65185,0.32867,0.067785,-3.5246,9.0613,-0.88956,0.00822,0.001477,-0.00886,0.73064,-0.25288,-0.041534,-2.7657,-9.1204,2.5895,-0.016564,-0.000536,0.004886,0.73849,0.30568,-0.057454
0.12535,0.12535,0.12535,0.12535,0.12535,0.12535,0.12535,0.12535,0.12535,0.12114,6.467,7.365,0.013211,0.004528,-0.012885,-0.53662,-0.59824,-0.17756,3.3495,-8.4735,3.5503,0.000851,0.008854,0.000401,-0.65102,0.32836,0.069102,-3.5396,9.0688,-0.89738,0.011823,0.017323,-0.00963,0.73008,-0.25286,-0.041827,-2.7806,-9.1055,2.6042,-0.016304,0.002666,-0.014081,0.73877,0.30487,-0.055553
0.12517,0.12517,0.12517,0.12517,0.12517,0.12517,0.12517,0.12517,0.12517,0.13594,6.4185,7.36,0.007623,-0.004139,0.005784,-0.53651,-0.5983,-0.17546,3.3667,-8.5367,3.5516,-0.002003,0.009961,0.009231,-0.65313,0.32846,0.067472,-3.5845,9.0836,-0.89829,-0.006203,-0.001111,-4.90E-05,0.7284,-0.25553,-0.042828,-2.7807,-9.1204,2.6042,-0.002005,-0.01237,-0.00698,0.73866,0.30462,-0.05716
